valuation_id,policy_id,as_of_date,current_value
428e6b70-0f2b-4dcd-a653-d590d176435a,2da4c598-8814-48d9-956f-b14d72f35ebc,2026-01-27,2515.32
d692f1bf-eeb0-4f68-9b8c-024e38e4f36b,2da4c598-8814-48d9-956f-b14d72f35ebc,2026-03-02,2560.0
b47c4996-3225-416f-be7a-020dce781d0d,6c953e60-2544-45f2-875f-3de1f009efef,2022-03-26,0.0
341be7d7-ae52-4ac1-84b6-80c133bd5ce9,6c953e60-2544-45f2-875f-3de1f009efef,2022-08-06,231.06
ab712845-2b3d-407f-a1bd-779f2d829841,6c953e60-2544-45f2-875f-3de1f009efef,2022-12-16,460.39
c3047eae-bb6e-4521-929c-94c67ac92c4d,6c953e60-2544-45f2-875f-3de1f009efef,2023-01-27,533.36
7a763013-7b59-4410-b0b8-500fcce71249,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2023-05-20,0.0
ec328a57-7ddc-4dfa-8bef-7d57c093418f,6c953e60-2544-45f2-875f-3de1f009efef,2023-05-20,729.68
8b766197-e568-4a32-9627-5953a2464736,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2023-07-01,62.82
2ac63a60-0e6c-4220-9b7a-65b1dc14080d,6c953e60-2544-45f2-875f-3de1f009efef,2023-07-01,802.65
0c47610c-61e5-4f03-9a92-675e8405b7e8,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2023-08-14,128.64
4d2f6a65-5b47-4f2a-9a6f-3c071416c356,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2023-08-14,0.0
8cd4493e-4164-4390-9a79-64ae015f90ed,6c953e60-2544-45f2-875f-3de1f009efef,2023-08-14,879.09
ea611813-ae8a-4cdf-a7da-b9eea36e3e18,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2023-09-06,163.04
92e56d83-0f7d-4125-8c87-2721e57ee8ca,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2023-09-06,24.5
3d23b98b-75b2-4073-adfa-1a88cb05dad9,6c953e60-2544-45f2-875f-3de1f009efef,2023-09-06,919.05
4edec379-d96b-4202-97b9-f425f4c8e0c7,178eb238-2600-4099-a642-4ddb78fef1dd,2023-09-06,0.0
3129b01a-e69d-466c-a2df-b5d683bf6328,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2023-12-18,317.11
fdc263fb-2e4e-4e67-861a-d9840f2010e0,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2023-12-18,134.19
0cdaadb6-e075-4a6a-bd01-d6609a14693d,6c953e60-2544-45f2-875f-3de1f009efef,2023-12-18,1097.99
050ebf79-acfa-40f7-a03e-5c7b9d5f7850,178eb238-2600-4099-a642-4ddb78fef1dd,2023-12-18,184.74
aa1cb883-7c49-4ff1-b9b5-e08551ba1131,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2024-06-12,581.86
24833f26-ab85-4c05-b7e3-abd901fadd9b,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2024-06-12,322.7
b4985917-f6de-40f7-8b14-8c0fa6ca4186,6c953e60-2544-45f2-875f-3de1f009efef,2024-06-12,1405.5
e2d7ccbf-afcf-449e-9e9f-216c6b0d1172,178eb238-2600-4099-a642-4ddb78fef1dd,2024-06-12,502.2
6f725249-9558-408a-b69b-bceb9e9b37cd,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2024-08-30,700.03
38ec7d09-c857-4594-a4fb-bd132333ff25,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2024-08-30,406.83
baca3fa1-d359-4d84-8cd2-777ae9679c08,6c953e60-2544-45f2-875f-3de1f009efef,2024-08-30,1542.75
547c437b-30f7-4d24-b9d7-8bef3caf42cb,178eb238-2600-4099-a642-4ddb78fef1dd,2024-08-30,643.89
f0e2df2e-08cc-4265-9553-be7a22a5ec7e,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2025-05-24,1099.4
1ed5ff22-939f-41f9-8cfa-bfc865c118de,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2025-05-24,691.19
537fc35d-a400-4494-8cb8-693d8dd5bc45,6c953e60-2544-45f2-875f-3de1f009efef,2025-05-24,2006.62
a46b37ec-ad73-4dcd-83a7-a6a9a3ee65b1,178eb238-2600-4099-a642-4ddb78fef1dd,2025-05-24,1122.78
ca8b5518-ab6c-498b-b75f-93bb8ea23b2a,80ac6bf2-4bce-4923-8152-0064cbfb4e7a,2025-05-28,1105.39
9bfaab57-f21d-4aa5-9cb2-4180e4ed4c8c,c562205a-1db5-489c-9eff-bb51d2f9f4c5,2025-05-28,695.45
38cee667-6991-4911-b1a1-56be1ff8afdd,6c953e60-2544-45f2-875f-3de1f009efef,2025-05-28,2013.57
20777970-2073-4ee4-b974-58f24e09a0ed,178eb238-2600-4099-a642-4ddb78fef1dd,2025-05-28,1129.95
d829ba90-3923-4414-be03-a76f7f6f9273,8e697246-f623-4920-bc33-dcd555e65938,2018-04-24,0.0
25b7ebe5-5899-4881-87b9-f14471ca10e5,8e697246-f623-4920-bc33-dcd555e65938,2018-11-08,380.45
1e9b254c-7ed5-494c-8738-02167f3f37cf,8e697246-f623-4920-bc33-dcd555e65938,2019-03-05,605.26
8fae4977-c00e-4b19-9a46-d748006121a3,8e697246-f623-4920-bc33-dcd555e65938,2019-03-18,630.23
938198c6-4bc5-4e0f-87c4-16863ab544bb,8e697246-f623-4920-bc33-dcd555e65938,2019-08-04,897.32
5205858f-b37c-46d6-b770-e48cc593be7e,8e697246-f623-4920-bc33-dcd555e65938,2019-10-04,1014.52
4d4e90ff-a0c3-443b-aa01-e294940b877e,8e697246-f623-4920-bc33-dcd555e65938,2020-06-18,1510.26
da2ab4b1-3a3c-4e19-9432-af7fe50824b5,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2024-01-09,0.0
e23559e3-8e53-43c0-bb98-117197fc891c,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2024-06-27,138.22
0018e206-d91e-4fbc-8a38-98541dcf0102,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2024-11-19,256.12
f8f4f43e-5e09-4989-91f0-714e64ac1d75,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2025-01-18,304.9
20ef09a0-fd75-4a28-89ac-5297c575e2b3,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2025-05-18,402.47
461d4a1f-eb4b-48c2-8e31-b6d4a4a77c05,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2025-05-22,405.72
203a2d12-22cc-4e4e-b7e2-40dffd059038,2c0fd62a-197c-4eae-ae6a-608d4da6d0ca,2026-01-19,602.49
cfc8dfe3-337a-4a2d-b356-73f8f5fa0188,2e73b610-de5b-42dc-968e-74b9a8088867,2022-08-20,0.0
8a422bbd-e726-42a1-b464-bd7cc8284fc0,2e73b610-de5b-42dc-968e-74b9a8088867,2022-12-18,676.41
9a8c2a58-c5d7-46d3-a2be-5083d114d81b,2e73b610-de5b-42dc-968e-74b9a8088867,2023-04-22,1381.0
4b284419-0b9d-4a6f-98b3-be20540e2cae,2e73b610-de5b-42dc-968e-74b9a8088867,2024-02-16,3072.02
5eb04c19-543f-47f9-8015-080860402d16,2e73b610-de5b-42dc-968e-74b9a8088867,2024-08-05,4035.9
3d30cfec-0e16-440a-a5c6-1f16e1d9b2a3,2e73b610-de5b-42dc-968e-74b9a8088867,2024-10-26,4498.11
e74ce722-62e9-49b1-859b-88de4199ae69,2e73b610-de5b-42dc-968e-74b9a8088867,2025-05-28,5704.37
7f902cd4-9fee-41bd-80ea-e469986afbe5,2e73b610-de5b-42dc-968e-74b9a8088867,2025-07-04,5912.93
2755fcae-21e3-4e8c-9a68-fe4c4dce7055,2e73b610-de5b-42dc-968e-74b9a8088867,2025-11-04,6606.25
fa729ea6-d17a-4b1e-ac41-613cfc703fcc,2e73b610-de5b-42dc-968e-74b9a8088867,2026-03-24,7395.39
a9cc93ed-726b-4add-ad22-b4f729a9642d,1419a9a2-26ac-4957-ae8e-7630af07e7d4,2025-01-27,0.0
996c2166-ce05-4cf0-8535-c4624dcaa48f,1419a9a2-26ac-4957-ae8e-7630af07e7d4,2025-03-03,0.19
7e6e35c3-3b51-471c-94e4-11a4542aa891,1419a9a2-26ac-4957-ae8e-7630af07e7d4,2025-07-01,0.84
85eeeb7b-3d25-47c6-b1e0-762e65d58b38,b2f0ed8d-d7ac-46aa-bcea-6cb4b22c1f6f,2025-07-01,0.0
e2ed963c-ebd7-4a2f-a7e5-11f8e69b6b68,1419a9a2-26ac-4957-ae8e-7630af07e7d4,2025-12-13,1.72
de63532a-c798-40f3-858d-992dd324803a,b2f0ed8d-d7ac-46aa-bcea-6cb4b22c1f6f,2025-12-13,0.59
654b4ddb-4dae-45f4-8b97-7031b110422c,1419a9a2-26ac-4957-ae8e-7630af07e7d4,2025-12-26,1.79
75d4fa96-71b5-4f7b-8257-f1856ae1bcfa,b2f0ed8d-d7ac-46aa-bcea-6cb4b22c1f6f,2025-12-26,0.63
27296f53-a62f-44a5-aca7-69384c408dc1,b4afff4a-0fb3-4c19-a220-af91f8ece93a,2023-01-17,0.0
b0c5fffe-efeb-4ae7-8a74-a2b4c311f64e,b4afff4a-0fb3-4c19-a220-af91f8ece93a,2023-06-12,402.96
a61e7f78-2d66-485a-af6d-cdb6205e37b4,b4afff4a-0fb3-4c19-a220-af91f8ece93a,2024-04-25,1280.65
1b6ab6de-374e-4b5c-85f4-9fac1da32e26,b4afff4a-0fb3-4c19-a220-af91f8ece93a,2024-05-16,1338.61
ffd8229c-f27a-4248-8f69-4fbf7c0c5e6f,b4afff4a-0fb3-4c19-a220-af91f8ece93a,2024-07-09,1487.65
282c5122-80d1-4e0f-ab46-a8ce921a16ae,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2022-05-15,0.0
f0ce0e60-5f9d-4e23-a712-5c3f8302a1bb,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2022-08-17,275.01
f3016379-33b0-4a23-859c-4a4fec5ae22e,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2023-01-16,719.7
275d83f6-d2b8-4186-b20b-3fdcaaaee838,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2023-06-30,0.0
c8e86b9c-2f84-44c6-9d10-d66132ea2764,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2023-06-30,1202.42
7214f57f-7347-4f2f-b399-26a057d2eaf5,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2023-07-06,17.59
511233cf-3523-4595-a9e6-d9af68f07b8e,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2023-07-06,1219.98
84aa2692-500b-43b8-9aea-f3700547c51e,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2024-06-09,1011.42
3e458191-ad0d-403d-bef0-72d57bc5fd88,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2024-06-09,2211.75
bbc68ec9-79c5-4a39-8117-41d8f3efbdac,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2024-07-11,1105.23
093e83bd-eff0-457b-8c3c-b9a86ff4100b,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2024-07-11,2305.37
df00450f-ed23-4a9f-964f-4b4a41fdabed,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2025-05-07,1984.72
0b379a5f-187a-44db-baeb-a63e2f61b75b,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2025-05-07,3183.05
fba5471f-d2fd-45f7-8631-e3a88fe3ed0b,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2025-05-31,2055.08
bce9e0e8-4e1a-4919-b4ed-5bd84b5e47a4,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2025-05-31,3253.27
22218290-e317-457b-ab6b-e73fb850d396,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2026-02-19,2829.04
394eb1f6-9f25-485d-a545-62243b53cc62,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2026-02-19,4025.63
6feec3ba-bee5-43cd-9ec7-9cb722afbf9b,9bccaa0a-612e-4140-bce6-37c531909462,2026-02-19,0.0
56475a5e-f7b6-4636-a77a-8709e4f01451,20cce4a1-84aa-4bb0-9ee9-4ce23c31cdb7,2026-03-29,2940.44
f16c282e-5449-4c71-971c-37e67c019c48,9d2f5a32-4a04-4c7f-9c62-2b7bc1067c30,2026-03-29,4136.8
078eebec-c2a5-4a13-94d7-639eb3a6dd78,9bccaa0a-612e-4140-bce6-37c531909462,2026-03-29,130.58
d4a9c807-8c80-4d63-b1b5-8f0ec07068f5,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2017-11-11,0.0
0a7c3864-3d1c-49be-95cc-ec80cefd9c18,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2018-05-10,20.56
897a7952-1eb0-4bf6-968b-c0caabf99f0b,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2018-05-18,21.47
9dccd452-396a-4e9c-a7e5-cf23e9d33c24,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2019-03-03,54.47
e3640edf-271e-4cb7-9c5d-4c9ccef2991f,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2019-06-01,64.75
82c9dd62-5357-46f2-a01a-22c291162430,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2020-02-19,94.79
0c512af6-a8e8-4463-a144-5e439b02ac15,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2020-06-02,106.66
7f00d9a3-e059-4637-81cd-9875f1436333,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2021-05-10,145.72
3d18eab2-2758-495a-bd43-91fd5ff7eeed,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2021-12-30,172.44
b2fdd0f8-b99b-496c-bce7-f6c640fb6385,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2022-04-19,185.01
e647493a-eae8-49ad-a1b0-b43978bc8445,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2022-07-30,196.65
a3f26495-f293-42db-9699-890d8242797d,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2023-04-10,225.66
5a5f1602-7211-4107-8ed2-54a618a49e6f,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2023-10-31,248.96
a7435b01-2461-4b2e-bdea-c7d0f48606aa,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2024-04-27,269.4
7b03bc95-0c42-4da5-9560-065b6c50a917,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2024-08-27,283.33
2f177fed-a464-4cc6-8b95-a4a78184dd4d,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2024-12-01,294.3
9db74077-ea0e-40f2-a8db-6f45c7d49d91,1bba205c-0435-49d6-b54c-5a6e3ccdef52,2025-01-23,300.35
dc2ffcfc-5ada-4785-ba71-a34ea690a187,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2022-01-04,0.0
3c9bcff0-762f-45ca-8029-406a68c65706,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2022-08-13,487.52
1e966d30-04f7-4e2a-847b-3249892f1770,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2023-01-01,798.56
e4485154-a50e-4e5b-8b0f-228df226f7fc,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2023-03-14,957.39
856c6a3e-375c-47a7-80fd-fa3ec1a7d85e,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2023-12-28,1594.91
92c40ca2-eda1-4c8a-8dc7-c0b1136c6dc9,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2024-07-06,2016.25
f1bf05d9-6531-4a89-8874-3dc4ef18830e,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2024-09-01,2141.99
e8e8511f-c9be-4785-8197-6e4eecf9ac76,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2024-10-19,2247.88
763680ca-07ed-461d-9a3c-ef5f5e41fc82,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2024-11-05,2285.38
a253c12f-ca63-4459-924a-274acc228f3d,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2024-12-23,2391.26
7bdaed91-bae0-44f7-8273-0d1fe2cb913a,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2025-02-05,2488.33
9857b8e9-d098-477b-a680-f9ffaba31d46,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2026-01-12,3240.56
ac0f370b-96a8-4f13-9c08-6c543f3a515e,e7b4de21-0ab3-43a2-83c1-b684f804f32b,2026-01-23,0.0
227728fa-55a5-4a1a-9436-79e74c2bc7db,2d6a2e05-77ad-455c-a7b9-5b9b5873e69d,2026-01-23,3264.83
14c6fb2f-f9f8-41f3-b682-af7ec315588e,215ad45e-f562-4338-ae55-42f349dbd1ab,2021-07-20,0.0
23717558-eb35-413a-b327-295ac062893c,215ad45e-f562-4338-ae55-42f349dbd1ab,2022-03-23,898.02
e4d0576b-1c7d-42ad-9794-be97d5ff9a95,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-03-23,0.0
b828bc74-56e2-408e-a9e2-72347d393fe7,215ad45e-f562-4338-ae55-42f349dbd1ab,2022-06-04,1164.51
f08f7bcc-0c52-4b7a-8858-d00be85d5222,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-06-04,245.78
d2cb10ac-3dcd-4646-a150-8914f23af33a,215ad45e-f562-4338-ae55-42f349dbd1ab,2022-08-14,1423.69
39120aed-9007-44d6-9b0b-ab52dd18ff45,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-08-14,484.83
111940ad-dd4b-4d28-8404-3829d19169ed,215ad45e-f562-4338-ae55-42f349dbd1ab,2022-09-08,1514.96
6a8b848a-0c67-4ea1-aa9b-080cacc4213a,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-09-08,569.01
74ecde45-65ef-4915-b9ff-c6b893382e5b,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-11-24,828.26
4c817e5c-4e5a-447f-abe6-4799093a064e,7ace1ace-26cf-4051-bd64-086d68af3f32,2022-12-11,885.49
acf9b84d-3d3e-49c2-b5a9-ad70d5b9acf8,7ace1ace-26cf-4051-bd64-086d68af3f32,2023-02-16,1111.08
646257e3-1b5a-4d84-a519-b58f9197a37a,7ace1ace-26cf-4051-bd64-086d68af3f32,2023-04-06,1276.05
b3b4e161-bc63-4684-b711-13bf64fe8d1a,7ace1ace-26cf-4051-bd64-086d68af3f32,2023-09-18,1831.59
4ce1095c-2359-455f-be0a-64e3d4593684,7ace1ace-26cf-4051-bd64-086d68af3f32,2024-09-11,3040.31
a4770b76-6967-491e-9a33-4f21ecff68b8,7ace1ace-26cf-4051-bd64-086d68af3f32,2025-02-14,3565.55
43563ce5-2b04-4e6f-9ed9-79fef7b79be1,7ace1ace-26cf-4051-bd64-086d68af3f32,2025-03-31,3717.06
9bb4c83c-7cc8-4f5f-9ae9-0d041bb5fcc7,7ace1ace-26cf-4051-bd64-086d68af3f32,2025-10-01,4336.57
9a1a084c-b80e-489f-8c6a-e80bf99c47f6,7ace1ace-26cf-4051-bd64-086d68af3f32,2025-12-21,4609.29
5e748e43-8c5b-48f5-a575-ab0c52c0c362,d1565b37-e112-45e0-920b-793f01f9fe36,2017-04-28,0.0
838bd47f-3a5f-4c71-98e8-88213ccc7d71,d1565b37-e112-45e0-920b-793f01f9fe36,2017-08-21,25.51
64d7e105-c804-46ec-afe0-4b6a45916ccc,d1565b37-e112-45e0-920b-793f01f9fe36,2018-07-03,95.61
d2db2ce3-0eba-4239-86b2-8d02b6a8463a,d1565b37-e112-45e0-920b-793f01f9fe36,2019-03-27,154.84
89f37eb1-e7ca-4624-88f2-adf529cb9a1b,d1565b37-e112-45e0-920b-793f01f9fe36,2019-04-09,157.72
f450083f-4591-4361-8d94-9a82c21365bd,ada5b927-f250-42f3-b9ea-949a8f1db217,2019-04-09,0.0
3f51d2c5-cb59-46d3-8b70-330d4e316c90,d1565b37-e112-45e0-920b-793f01f9fe36,2019-11-08,204.97
996e4c71-4f4b-413e-ba28-07df2e35be51,ada5b927-f250-42f3-b9ea-949a8f1db217,2019-11-08,27.1
fe1d3882-2c35-4ddd-b962-6b5c95230a57,d1565b37-e112-45e0-920b-793f01f9fe36,2020-08-26,269.75
a41c39fe-429d-49cf-9990-3b531b1a7d9c,ada5b927-f250-42f3-b9ea-949a8f1db217,2020-08-26,64.24
4de7bd4b-3a4d-4fc7-b82a-9a939d0c4c71,d1565b37-e112-45e0-920b-793f01f9fe36,2020-09-06,272.19
c357dbe5-0c69-43c9-9a02-2eca1833fc03,ada5b927-f250-42f3-b9ea-949a8f1db217,2020-09-06,65.64
28887668-0554-4b4d-9375-955f1d6b875d,d1565b37-e112-45e0-920b-793f01f9fe36,2021-08-06,346.28
6d917798-9317-4dc2-998b-816bb51c1ed2,ada5b927-f250-42f3-b9ea-949a8f1db217,2021-08-06,108.13
61261c96-a15b-4de0-b229-8996b9907b2f,d1565b37-e112-45e0-920b-793f01f9fe36,2021-09-02,352.27
a66ddd99-3da9-4479-9f12-4efe4e9bc34c,ada5b927-f250-42f3-b9ea-949a8f1db217,2021-09-02,111.56
c0ebf874-c6a4-4a0d-91e7-29a615dfda36,d1565b37-e112-45e0-920b-793f01f9fe36,2021-12-19,376.23
01a901fc-e85b-4758-8829-8e11c7e950b4,ada5b927-f250-42f3-b9ea-949a8f1db217,2021-12-19,125.3
426e4e9b-acc8-4561-8a69-2d99f6d14bf6,d1565b37-e112-45e0-920b-793f01f9fe36,2022-07-24,424.36
4e2938e7-febc-44f4-946c-df1bbfcc4049,ada5b927-f250-42f3-b9ea-949a8f1db217,2022-07-24,152.91
42fd179b-fb5a-4169-bd76-b833767f2527,d1565b37-e112-45e0-920b-793f01f9fe36,2022-08-15,429.24
2ee96d44-f8d7-4b5b-a03a-689cb2dcf965,ada5b927-f250-42f3-b9ea-949a8f1db217,2022-08-15,155.71
b9f5864b-3af7-4fd9-8ac1-e382ea0fae05,d1565b37-e112-45e0-920b-793f01f9fe36,2023-05-26,492.24
8ec2a3ec-6a1a-4128-a8c6-17c3e314aa4e,ada5b927-f250-42f3-b9ea-949a8f1db217,2023-05-26,191.83
b4e7df3d-8282-4027-a19e-3a30a1f5df16,ada5b927-f250-42f3-b9ea-949a8f1db217,2023-06-03,192.85
6b36f726-6034-4087-a86e-d6888e1bab1c,ada5b927-f250-42f3-b9ea-949a8f1db217,2023-10-27,211.43
c2b10a6c-a777-4999-8184-c4129a5def3a,ada5b927-f250-42f3-b9ea-949a8f1db217,2024-03-02,227.58
9cdc93c3-3489-4930-b9d0-079fa6e2771f,ada5b927-f250-42f3-b9ea-949a8f1db217,2024-04-24,234.32
1195d3e2-346b-4f06-8a14-10ca2ad9e7f9,ada5b927-f250-42f3-b9ea-949a8f1db217,2024-06-30,242.85
dc1256db-2f34-4c73-a717-379e37ac28e2,0a0ff75f-247a-495f-b9b3-f322209f60f4,2025-03-17,0.0
010e752b-bfee-4a11-87c6-2937637b6d15,0a0ff75f-247a-495f-b9b3-f322209f60f4,2025-08-20,46.74
d0b2b1ab-493f-4c09-9cdc-6ce3b474ee98,0a0ff75f-247a-495f-b9b3-f322209f60f4,2025-12-18,82.7
5b3ab76e-edb4-4916-ae9f-b63d724f8523,0a0ff75f-247a-495f-b9b3-f322209f60f4,2026-01-27,94.68
72fd1ebd-3c8d-4f33-a0f1-dd2f17aee11d,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2017-10-04,0.0
1cd35b1e-cca2-4bee-9a7e-2853223b880a,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2018-02-06,318.67
1fde5fc3-304a-4c53-bf8d-07883336b3da,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2018-06-12,639.89
13aea0a2-7bb3-42ea-8c32-df1b99dece58,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2018-12-24,0.0
af7c04fe-5187-45ad-8fc8-370d9120e70e,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2018-12-24,1137.01
26f2ddb5-1a4a-479d-84f4-9800f125a6ce,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2019-03-19,465.47
23d7d731-b872-4c35-8b93-625af0571469,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2019-03-19,1353.71
2f7b3b98-ae2a-49de-95cf-26bf5c04b6f1,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2019-08-19,1303.32
2120c962-63d5-4da7-b702-893e6b3d4031,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2019-08-19,1743.76
351b06c5-c826-471f-be6f-87a5b247f856,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2019-11-30,1867.36
17bd6723-8b25-4810-8ec7-60f5d106b62f,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2019-11-30,2006.34
6a629e32-cc8a-4f95-8b87-cc1589adba2f,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2019-12-09,1916.65
80f71957-1e56-43c8-8193-e7b2fb6b5f49,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2019-12-09,2029.29
648c8893-7aef-4ce2-8196-3202b692ae1e,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2020-03-02,2376.64
481a70cb-04bf-4ea8-ba30-e9e470f7a8eb,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2020-03-02,2243.43
43b6051a-334b-4df5-94f2-00966ed87a8a,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2020-03-20,2475.22
3623ea4b-7ce0-4e17-bb92-5c7a71e8c45e,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2020-03-20,2289.32
57f07363-12a6-430c-92cc-bf9e5818cd9e,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2020-09-15,3455.44
0f015692-81a1-4fcb-ab7f-6dcd90113ac7,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2020-09-15,2745.66
e8794192-1b29-4674-9c53-9327b244f172,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2021-02-26,4353.53
66601e45-5c6e-4fbe-80fc-243ba5c611f7,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2021-02-26,3163.75
cbaa615c-f44d-4bd5-8199-1abbacb0f89c,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2021-03-24,4495.91
65824d51-a20b-4ea9-b4bb-946c59f383c8,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2021-03-24,3230.03
f9a9b20c-7ca0-4d6a-afb3-75ac4ba04393,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2022-02-03,6226.37
e397e502-f15f-4141-86ab-24cfced291d8,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2022-02-03,4035.63
15b2b785-2ce3-4cca-837b-17fb563182ba,01a06ae9-9d5a-49d9-9e04-615dae5e1a58,2022-08-09,7250.41
9a348116-19e1-4903-805a-f3df1231362c,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2022-08-09,4512.36
bf1ec5e6-daa3-46b4-b7bf-d02a17c4d4ce,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2022-10-05,4657.67
f5a718fc-49de-4a3f-bdd1-5bfc7af95cbe,aeaaa1bd-e631-403d-9080-90ac3d5f5019,2023-07-28,5412.28
b85b09b8-3e3f-40a3-b624-dd5b9b193bd0,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2023-01-25,0.0
41586a75-e71d-4c2b-8d38-7cc82319a6cd,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2023-02-01,0.65
2ffe54da-3078-4a16-be3b-cf3a5feb6916,44d46cf2-6c50-4c72-a05b-7abeb99f51b2,2023-05-11,9.78
